pmid,nct_id,reference_type,citation_count
28203689,NCT02675972,one-to-one,6
28214794,NCT00159835,one-to-one,4
28214794,NCT00327691,one-to-one,4
28214794,NCT00327691,one-to-one,4
28228428,NCT00438113,one-to-one,7
28228428,NCT00438113,one-to-one,7
28231027,NCT02034357,one-to-one,5
28231027,NCT02034357,one-to-one,5
28231815,NCT02909920,one-to-one,1
28231831,NCT02383238,one-to-one,26
28235817,NCT00716079,one-to-one,18
28235817,NCT00716079,one-to-one,18
28235817,NCT00716079,one-to-one,18
28236727,NCT01261325,one-to-one,2
28236727,NCT01261325,one-to-one,2
28237085,NCT00970866,one-to-one,7
28237085,NCT01239693,one-to-one,7
28241780,NCT02311985,one-to-one,4
28241822,NCT01081834,one-to-one,27
28241822,NCT01106677,one-to-one,27
28241822,NCT01106625,one-to-one,27
28241822,NCT01106690,one-to-one,27
28243468,NCT02109666,one-to-one,11
28243592,NCT01061931,one-to-one,0
28243592,NCT01061931,one-to-one,0
28245880,NCT03036020,one-to-one,6
28245880,NCT03036020,one-to-one,6
28251157,NCT02729649,one-to-one,3
28251157,NCT02729649,one-to-one,3
28255449,NCT00913458,one-to-one,11
28259496,NCT01357343,one-to-one,0
28259496,NCT01357343,one-to-one,0
28264833,NCT01090362,one-to-one,5
28264833,NCT01090362,one-to-one,5
28275100,NCT00970866,one-to-one,13
28275197,NCT02077582,one-to-one,10
28275197,NCT02077582,one-to-one,10
28275197,NCT02077582,one-to-one,10
28283606,NCT01657461,one-to-one,12
28283606,NCT01657461,one-to-one,12
28283606,NCT01657461,one-to-one,12
28288074,NCT01507662,one-to-one,2
28288963,NCT00638794,one-to-one,3
28288974,NCT00794885,one-to-one,6
28291376,NCT00429884,one-to-one,0
28291376,NCT00429884,one-to-one,0
28292754,NCT00251251,one-to-one,4
28306389,NCT02597127,one-to-one,93
28306389,NCT02597127,one-to-one,93
28317031,NCT00872469,one-to-one,4
28317415,NCT02348723,one-to-one,59
28317415,NCT02348723,one-to-one,59
28326189,NCT01709578,one-to-one,10
28327140,NCT01081834,one-to-one,7
28327140,NCT01106677,one-to-one,7
28327140,NCT01106625,one-to-one,7
28327140,NCT01106690,one-to-one,7
28345429,NCT00860366,one-to-one,9
28345429,NCT00860366,one-to-one,9
28345429,NCT00860366,one-to-one,9
28345809,NCT00603291,one-to-one,5
28345809,NCT00603291,one-to-one,5
28351962,NCT00059306,one-to-one,5
28351962,NCT00059306,one-to-one,5
28359513,NCT00047437,one-to-one,10
28360116,NCT00794885,one-to-one,19
28363682,NCT00722319,one-to-one,1
28363682,NCT00722319,one-to-one,1
28364045,NCT02073422,one-to-one,2
28364045,NCT02073422,one-to-one,2
28371205,NCT02201004,one-to-one,15
28376791,NCT01208025,one-to-one,2
28376791,NCT01208025,one-to-one,2
28379800,NCT00327691,one-to-one,36
28379800,NCT00327691,one-to-one,36
28381506,NCT00818662,one-to-one,26
28381584,NCT00699998,one-to-one,7
28381584,NCT00699998,one-to-one,7
28389572,NCT01174550,one-to-one,39
28389572,NCT01174550,one-to-one,39
28390695,NCT00153101,one-to-one,41
28400368,NCT00699998,one-to-one,1
28400368,NCT00699998,one-to-one,1
28403822,NCT01345409,one-to-one,14
28403822,NCT01345409,one-to-one,14
28405611,NCT00643890,one-to-one,8
28408020,NCT00491036,one-to-one,26
28408020,NCT00491036,one-to-one,26
28411246,NCT00391872,one-to-one,4
28411246,NCT00391872,one-to-one,4
28411261,NCT01917955,one-to-one,6
28411261,NCT01917955,one-to-one,6
28413832,NCT00872469,one-to-one,2
28430947,NCT00000542,one-to-one,7
28430947,NCT00000542,one-to-one,7
28430947,NCT00000542,one-to-one,7
28438154,NCT00292552,one-to-one,12
28438723,NCT00747838,one-to-one,1
28438723,NCT00747838,one-to-one,1
28441695,NCT02001532,one-to-one,3
28441695,NCT02001532,one-to-one,3
28441944,NCT02460848,one-to-one,10
28446382,NCT02169778,one-to-one,8
28454828,NCT00047437,one-to-one,9
28456509,NCT00872469,one-to-one,107
28465460,NCT01657461,one-to-one,3
28465460,NCT01657461,one-to-one,3
28465460,NCT01657461,one-to-one,3
28465824,NCT00713843,one-to-one,3
28465824,NCT00713843,one-to-one,3
28467527,NCT00530894,one-to-one,3
28471765,NCT00001137,one-to-one,7
28489464,NCT01505010,one-to-one,3
28494751,NCT00782340,one-to-one,13
28494751,NCT00633880,one-to-one,13
28494751,NCT00782340,one-to-one,13
28494751,NCT00633880,one-to-one,13
28495896,NCT00638794,one-to-one,6
28498942,NCT01326650,one-to-one,28
28502280,NCT03011762,one-to-one,4
28507269,NCT01464788,one-to-one,9
28507269,NCT01464788,one-to-one,9
28511288,NCT02155894,one-to-one,9
28513068,NCT01029561,one-to-one,4
28513068,NCT01029561,one-to-one,4
28513068,NCT01029561,one-to-one,4
28515099,NCT00699998,one-to-one,1
28515099,NCT00699998,one-to-one,1
28522085,NCT01659671,one-to-one,2
28531241,NCT00000542,one-to-one,26
28531241,NCT00000542,one-to-one,26
28531241,NCT00000542,one-to-one,26
28536944,NCT02083757,one-to-one,1
28539168,NCT01404195,one-to-one,14
28539168,NCT01404195,one-to-one,14
28545407,NCT00774566,one-to-one,1
28545407,NCT00774566,one-to-one,1
28548301,NCT01332175,one-to-one,14
28548301,NCT02050425,one-to-one,14
28548301,NCT01332175,one-to-one,14
28548301,NCT02050425,one-to-one,14
28556581,NCT01106014,one-to-one,2
28561039,NCT01116856,one-to-one,2
28561039,NCT01116856,one-to-one,2
28573377,NCT01507662,one-to-one,0
28573499,NCT00159835,one-to-one,2
28573499,NCT00327691,one-to-one,2
28573499,NCT00327691,one-to-one,2
28576452,NCT01993940,one-to-one,28
28581691,NCT01253811,one-to-one,1
28589238,NCT01543178,one-to-one,14
28593326,NCT00561678,one-to-one,39
28593326,NCT00561678,one-to-one,39
28599665,NCT01863576,one-to-one,2
28600696,NCT01873443,one-to-one,11
28607125,NCT00794885,one-to-one,2
28609404,NCT02063880,one-to-one,4
28611080,NCT00660647,one-to-one,10
28611687,NCT00483808,one-to-one,1
28619115,NCT02767739,one-to-one,8
28620779,NCT01507662,one-to-one,0
28627980,NCT00133718,one-to-one,1
28636405,NCT01752556,one-to-one,17
28636405,NCT01752556,one-to-one,17
28637670,NCT01274182,one-to-one,17
28639995,NCT00458393,one-to-one,10
28645291,NCT01330238,one-to-one,4
28645291,NCT01330238,one-to-one,4
28689179,NCT00986154,one-to-one,4
28693366,NCT02104947,one-to-one,121
28698916,NCT00970866,one-to-one,4
28701528,NCT00530894,one-to-one,11
28712000,NCT00449865,one-to-one,6
28724309,NCT01390727,one-to-one,1
28724309,NCT01390727,one-to-one,1
28728565,NCT01034137,one-to-one,4
28742911,NCT01689077,one-to-one,34
28742911,NCT01689077,one-to-one,34
28743190,NCT00738179,one-to-one,7
28743190,NCT00738179,one-to-one,7
28743190,NCT00738179,one-to-one,7
28753067,NCT01966549,one-to-one,6
28754155,NCT02580851,one-to-one,0
28761662,NCT02052037,one-to-one,0
28761675,NCT00391872,one-to-one,1
28761675,NCT00391872,one-to-one,1
28774394,NCT00000560,one-to-one,8
28780236,NCT01949948,one-to-one,22
28780236,NCT01949948,one-to-one,22
28780236,NCT01949948,one-to-one,22
28781108,NCT01971242,one-to-one,94
28785295,NCT01656850,one-to-one,7
28790131,NCT02082704,one-to-one,3
28794206,NCT01239693,one-to-one,5
28798089,NCT02047071,one-to-one,6
28798089,NCT02047071,one-to-one,6
28801393,NCT02480062,one-to-one,8
28815625,NCT02511249,one-to-one,1
28815625,NCT02511249,one-to-one,1
28815625,NCT02511249,one-to-one,1
28818881,NCT01106014,one-to-one,14
28828489,NCT01505114,one-to-one,6
28830251,NCT01459900,one-to-one,3
28832365,NCT00000620,one-to-one,4
28832365,NCT00000620,one-to-one,4
28835271,NCT01326650,one-to-one,3
28836340,NCT03124017,one-to-one,2
28838846,NCT01174550,one-to-one,2
28838846,NCT01174550,one-to-one,2
28842973,NCT01727297,one-to-one,29
28842973,NCT01727297,one-to-one,29
28847895,NCT01174550,one-to-one,25
28847895,NCT01174550,one-to-one,25
28850429,NCT00713843,one-to-one,3
28850429,NCT00713843,one-to-one,3
28864691,NCT02900729,one-to-one,0
28889107,NCT02007629,one-to-one,17
28893134,NCT02105961,one-to-one,82
28893134,NCT02105948,one-to-one,82
28893386,NCT02511249,one-to-one,0
28893386,NCT02511249,one-to-one,0
28893386,NCT02511249,one-to-one,0
28899524,NCT00051363,one-to-one,3
28899524,NCT00051363,one-to-one,3
28903959,NCT01023646,one-to-one,4
28903959,NCT01023646,one-to-one,4
28914104,NCT01116856,one-to-one,1
28914104,NCT01116856,one-to-one,1
28915080,NCT02559791,one-to-one,25
28917544,NCT00700856,one-to-one,50
28917544,NCT00700856,one-to-one,50
28919061,NCT02268214,one-to-one,54
28919061,NCT02268214,one-to-one,54
28923060,NCT00717730,one-to-one,4
28923906,NCT02471963,one-to-one,13
28932270,NCT01543178,one-to-one,4
28939546,NCT02976376,one-to-one,4
28939546,NCT02976376,one-to-one,4
28939617,NCT00000620,one-to-one,6
28939617,NCT00000620,one-to-one,6
28946832,NCT02586415,one-to-one,44
28946832,NCT02586415,one-to-one,44
28946832,NCT02586415,one-to-one,44
28950344,NCT01090362,one-to-one,3
28950344,NCT01090362,one-to-one,3
28952914,NCT02388061,one-to-one,5
28952914,NCT02388061,one-to-one,5
28952914,NCT02388061,one-to-one,5
28954920,NCT00000542,one-to-one,1
28954920,NCT00000542,one-to-one,1
28954920,NCT00000542,one-to-one,1
28958347,NCT00047437,one-to-one,12
28958801,NCT00605163,one-to-one,25
28965093,NCT01174550,one-to-one,2
28965093,NCT01174550,one-to-one,2
28968888,NCT00870363,one-to-one,4
28970291,NCT01326949,one-to-one,16
28972194,NCT00449865,one-to-one,3
28973520,NCT00530894,one-to-one,8
28978680,NCT00970866,one-to-one,5
28978680,NCT01239693,one-to-one,5
28978680,NCT00945698,one-to-one,5
28988197,NCT01452750,one-to-one,14
28988197,NCT01456260,one-to-one,14
29018022,NCT00794885,one-to-one,0
29018027,NCT01570777,one-to-one,6
29020329,NCT01751646,one-to-one,13
29020361,NCT00495651,one-to-one,10
29021311,NCT01778335,one-to-one,9
29021311,NCT01778335,one-to-one,9
29021311,NCT01778335,one-to-one,9
29029185,NCT01034137,one-to-one,0
29029606,NCT01312233,one-to-one,4
29029606,NCT01312233,one-to-one,4
29030456,NCT00794885,one-to-one,10
29038203,NCT00371293,one-to-one,1
29038203,NCT00371293,one-to-one,1
29055890,NCT00394706,one-to-one,0
29065142,NCT01923610,one-to-one,7
29067298,NCT02061878,one-to-one,11
29071331,NCT00658515,one-to-one,12
29073347,NCT01972568,one-to-one,26
29086484,NCT02578199,one-to-one,5
29089344,NCT01174550,one-to-one,3
29089344,NCT01174550,one-to-one,3
29093068,NCT01249404,one-to-one,7
29093068,NCT01251367,one-to-one,7
29093068,NCT01251367,one-to-one,7
29093068,NCT01249404,one-to-one,7
29093068,NCT01251367,one-to-one,7
29094152,NCT00047437,one-to-one,9
29095992,NCT01034137,one-to-one,3
29096678,NCT01778335,one-to-one,3
29096678,NCT01778335,one-to-one,3
29096678,NCT01778335,one-to-one,3
29099521,NCT02099578,one-to-one,3
29099950,NCT01659671,one-to-one,0
29101117,NCT00335452,one-to-one,3
29101117,NCT00335452,one-to-one,3
29101117,NCT00335452,one-to-one,3
29114733,NCT02111122,one-to-one,9
29121334,NCT01755091,one-to-one,10
29121334,NCT01755091,one-to-one,10
29127195,NCT01657461,one-to-one,1
29127195,NCT01657461,one-to-one,1
29127195,NCT01657461,one-to-one,1
29142030,NCT00660647,one-to-one,6
29146865,NCT01405976,one-to-one,2
29146865,NCT01405976,one-to-one,2
29146865,NCT01405976,one-to-one,2
29147135,NCT02122471,one-to-one,8
29150377,NCT02063880,one-to-one,9
29151041,NCT02077582,one-to-one,1
29151041,NCT02077582,one-to-one,1
29151041,NCT02077582,one-to-one,1
29166720,NCT01196819,one-to-one,0
29177059,NCT01305785,one-to-one,4
29177059,NCT01305785,one-to-one,4
29178815,NCT01174550,one-to-one,6
29178815,NCT01174550,one-to-one,6
29183908,NCT00000620,one-to-one,2
29183908,NCT00000620,one-to-one,2
29187388,NCT01882881,one-to-one,5
29189677,NCT00307151,one-to-one,0
29193819,NCT02260557,one-to-one,6
29193819,NCT02260557,one-to-one,6
29203689,NCT01778335,one-to-one,0
29203689,NCT01778335,one-to-one,0
29203689,NCT01778335,one-to-one,0
29210056,NCT01677156,one-to-one,0
29210056,NCT01677156,one-to-one,0
29210056,NCT01677156,one-to-one,0
29212544,NCT01773512,one-to-one,5
29212812,NCT00000542,one-to-one,1
29212812,NCT00000542,one-to-one,1
29212812,NCT00000542,one-to-one,1
29212825,NCT00000620,one-to-one,9
29212825,NCT00000620,one-to-one,9
29217004,NCT00530894,one-to-one,5
29223955,NCT00791648,one-to-one,3
29223955,NCT00791648,one-to-one,3
29243164,NCT00924651,one-to-one,25
29246151,NCT02230241,one-to-one,0
29246188,NCT02323412,one-to-one,5
29246188,NCT02323412,one-to-one,5
29246917,NCT02577484,one-to-one,4
29248859,NCT00986154,one-to-one,3
29273390,NCT01732822,one-to-one,0
29273594,NCT00794885,one-to-one,1
29273652,NCT01090362,one-to-one,14
29273652,NCT01090362,one-to-one,14
29275370,NCT02282033,one-to-one,4
29275370,NCT02282033,one-to-one,4
29275778,NCT02578199,one-to-one,3
29281086,NCT01090362,one-to-one,6
29281086,NCT01090362,one-to-one,6
29284737,NCT01467206,one-to-one,7
29284737,NCT01467206,one-to-one,7
29284737,NCT01467206,one-to-one,7
29297443,NCT00495651,one-to-one,1
29301520,NCT02383238,one-to-one,21
29305501,NCT01239693,one-to-one,8
29307087,NCT01106014,one-to-one,10
29307094,NCT01507662,one-to-one,0
29309629,NCT00001137,one-to-one,6
29310645,NCT03010683,one-to-one,25
29310645,NCT03010683,one-to-one,25
29310869,NCT00394706,one-to-one,2
29311086,NCT02528279,one-to-one,5
29312109,NCT01492725,one-to-one,7
29312109,NCT01492725,one-to-one,7
29313267,NCT01106677,one-to-one,4
29313267,NCT01106625,one-to-one,4
29313359,NCT02283047,one-to-one,10
29314424,NCT00251251,one-to-one,6
29322167,NCT01174550,one-to-one,22
29322167,NCT01174550,one-to-one,22
29324985,NCT02063880,one-to-one,1
29329602,NCT02109666,one-to-one,1
29330256,NCT00391872,one-to-one,1
29330256,NCT00391872,one-to-one,1
29331037,NCT00935077,one-to-one,2
29331969,NCT01090362,one-to-one,14
29331969,NCT01090362,one-to-one,14
29335020,NCT00292552,one-to-one,5
29349922,NCT00945698,one-to-one,0
29358194,NCT00327691,one-to-one,0
29358194,NCT00327691,one-to-one,0
29362724,NCT00027352,one-to-one,8
29364767,NCT02586415,one-to-one,434
29364767,NCT02586415,one-to-one,434
29364767,NCT02586415,one-to-one,434
29370229,NCT01090362,one-to-one,12
29370229,NCT01090362,one-to-one,12
29371246,NCT00794885,one-to-one,4
29385358,NCT00643188,one-to-one,199
29385358,NCT00643188,one-to-one,199
29389742,NCT01840072,one-to-one,2
29389742,NCT01840072,one-to-one,2
29389742,NCT01840072,one-to-one,2
29409951,NCT01928771,one-to-one,11
29414542,NCT01261325,one-to-one,1
29414542,NCT01261325,one-to-one,1
29414995,NCT01174056,one-to-one,4
29415175,NCT00458393,one-to-one,2
29415730,NCT01239693,one-to-one,5
29431878,NCT02077582,one-to-one,0
29431878,NCT02077582,one-to-one,0
29431878,NCT02077582,one-to-one,0
29435360,NCT02109666,one-to-one,7
29437944,NCT00292552,one-to-one,4
29459361,NCT01777503,one-to-one,10
29459361,NCT01777503,one-to-one,10
29471812,NCT02992639,one-to-one,2
29472265,NCT00717730,one-to-one,6
29472265,NCT00197548,one-to-one,6
29484197,NCT01617421,one-to-one,1
29497297,NCT01718483,one-to-one,0
29497297,NCT01718509,one-to-one,0
29527973,NCT02321618,one-to-one,48
29531764,NCT01839110,one-to-one,2
29536526,NCT00908037,one-to-one,1
29536526,NCT00908037,one-to-one,1
29550314,NCT01174550,one-to-one,7
29550314,NCT01174550,one-to-one,7
29566699,NCT00292552,one-to-one,4
29580174,NCT03276598,one-to-one,0
29605813,NCT01424553,one-to-one,2
29608587,NCT02705807,one-to-one,0
29618476,NCT00251251,one-to-one,0
29618599,NCT00327691,one-to-one,9
29618599,NCT00327691,one-to-one,9
29622600,NCT00327691,one-to-one,1
29622600,NCT00327691,one-to-one,1
29624666,NCT02511249,one-to-one,2
29624666,NCT02511249,one-to-one,2
29624666,NCT02511249,one-to-one,2
29653637,NCT00799396,one-to-one,7
29657830,NCT00122382,one-to-one,5
29668399,NCT01081275,one-to-one,4
29668399,NCT01081275,one-to-one,4
29668399,NCT01081275,one-to-one,4
29668401,NCT01081275,one-to-one,1
29668401,NCT01081275,one-to-one,1
29668401,NCT01081275,one-to-one,1
29681973,NCT02721914,one-to-one,1
29681973,NCT02721914,one-to-one,1
29684316,NCT00607893,one-to-one,5
29684316,NCT00607893,one-to-one,5
29684316,NCT00607893,one-to-one,5
29685860,NCT00000620,one-to-one,19
29685860,NCT00000620,one-to-one,19
29689135,NCT01282242,one-to-one,16
29689135,NCT01282242,one-to-one,16
29694815,NCT02388061,one-to-one,40
29694815,NCT02388061,one-to-one,40
29694815,NCT02388061,one-to-one,40
29708822,NCT01543178,one-to-one,11
29710289,NCT02727543,one-to-one,34
29725983,NCT02414854,one-to-one,13
29727039,NCT00000560,one-to-one,2
29734990,NCT01368614,one-to-one,4
29734990,NCT01368614,one-to-one,4
29734990,NCT01368614,one-to-one,4
29735484,NCT02597127,one-to-one,13
29735484,NCT02597127,one-to-one,13
29736750,NCT01828567,one-to-one,5
29743045,NCT00872469,one-to-one,4
29747834,NCT00794885,one-to-one,4
29754673,NCT00047437,one-to-one,0
29760159,NCT01034137,one-to-one,4
29763657,NCT01875094,one-to-one,3
29763657,NCT01875094,one-to-one,3
29766772,NCT02313909,one-to-one,66
29766772,NCT02313909,one-to-one,66
29767684,NCT00140751,one-to-one,1
29773696,NCT01966250,one-to-one,2
29773696,NCT01966250,one-to-one,2
29781558,NCT02040441,one-to-one,4
29782217,NCT02414854,one-to-one,110
29782224,NCT02528214,one-to-one,81
29788075,NCT00870363,one-to-one,7
29789277,NCT02526732,one-to-one,2
29853455,NCT01120366,one-to-one,10
29854923,NCT00708552,one-to-one,6
29867728,NCT00746902,one-to-one,4
29867728,NCT00746902,one-to-one,4
29867728,NCT00746902,one-to-one,4
29867728,NCT00746902,one-to-one,4
29870382,NCT00638794,one-to-one,1
29876358,NCT01734096,one-to-one,1
29879143,NCT03407105,one-to-one,9
29879947,NCT00872469,one-to-one,3
29881616,NCT02371499,one-to-one,11
29888547,NCT02413398,one-to-one,16
29908435,NCT01261325,one-to-one,3
29908435,NCT01261325,one-to-one,3
29908967,NCT00638794,one-to-one,3
29911997,NCT02463227,one-to-one,18
29917064,NCT01959282,one-to-one,17
29930023,NCT00000542,one-to-one,3
29930023,NCT00000542,one-to-one,3
29930023,NCT00000542,one-to-one,3
29935143,NCT02442830,one-to-one,6
29955700,NCT02847962,one-to-one,4
29968437,NCT01637909,one-to-one,5
29976305,NCT02580851,one-to-one,2
29986935,NCT02586415,one-to-one,3
29986935,NCT02586415,one-to-one,3
29986935,NCT02586415,one-to-one,3
29992857,NCT01732822,one-to-one,0
30013816,NCT01718483,one-to-one,0
30013816,NCT01718509,one-to-one,0
30032171,NCT00027352,one-to-one,3
30045949,NCT01778335,one-to-one,4
30045949,NCT01657461,one-to-one,4
30045949,NCT01778335,one-to-one,4
30045949,NCT01657461,one-to-one,4
30045949,NCT01778335,one-to-one,4
30045949,NCT01657461,one-to-one,4
30077185,NCT01928771,one-to-one,4
30083727,NCT02512276,one-to-one,8
30083727,NCT02512276,one-to-one,8
30100576,NCT01332175,one-to-one,6
30100576,NCT01332175,one-to-one,6
30102656,NCT00307151,one-to-one,1
30124008,NCT01759797,one-to-one,5
30124008,NCT01771640,one-to-one,5
30124008,NCT01759797,one-to-one,5
30124008,NCT01771640,one-to-one,5
30139780,NCT01928771,one-to-one,16
30144981,NCT02533843,one-to-one,2
30144981,NCT02533843,one-to-one,2
30165465,NCT00560859,one-to-one,0
30165465,NCT00560859,one-to-one,0
30166295,NCT01573143,one-to-one,0
30166295,NCT01573143,one-to-one,0
30167699,NCT02419573,one-to-one,26
30168635,NCT00047437,one-to-one,3
30175930,NCT00591773,one-to-one,0
30176976,NCT03449641,one-to-one,3
30176976,NCT03449641,one-to-one,3
30176976,NCT03449641,one-to-one,3
30183102,NCT01644188,one-to-one,3
30185197,NCT01984034,one-to-one,0
30185197,NCT01984034,one-to-one,0
30193554,NCT03146026,one-to-one,3
30193554,NCT03146026,one-to-one,3
30197625,NCT03048708,one-to-one,2
30197625,NCT03048708,one-to-one,2
30204515,NCT02106351,one-to-one,0
30204515,NCT02106351,one-to-one,0
30206079,NCT01504698,one-to-one,1
30206079,NCT01504698,one-to-one,1
30210431,NCT01657461,one-to-one,5
30210431,NCT01657461,one-to-one,5
30210431,NCT01657461,one-to-one,5
30212861,NCT00560859,one-to-one,1
30212861,NCT00560859,one-to-one,1
30217193,NCT02767739,one-to-one,3
30231923,NCT02471963,one-to-one,3
30231923,NCT02383238,one-to-one,3
30246613,NCT03005457,one-to-one,1
30246613,NCT03005457,one-to-one,1
30253691,NCT02480062,one-to-one,3
30260797,NCT01751646,one-to-one,1
30261955,NCT01732822,one-to-one,2
30262460,NCT00000620,one-to-one,4
30262460,NCT00000620,one-to-one,4
30267162,NCT01507662,one-to-one,0
30268096,NCT03389165,one-to-one,1
30268096,NCT03389165,one-to-one,1
30268694,NCT00738179,one-to-one,3
30268694,NCT00738179,one-to-one,3
30268694,NCT00738179,one-to-one,3
30286746,NCT02514356,one-to-one,8
30292675,NCT01538355,one-to-one,1
30292675,NCT01538355,one-to-one,1
30292675,NCT01538355,one-to-one,1
30294474,NCT01968122,one-to-one,2
30320138,NCT02217657,one-to-one,0
30320138,NCT02217657,one-to-one,0
30322408,NCT01034137,one-to-one,2
30325463,NCT01075152,one-to-one,11
30325463,NCT01075152,one-to-one,11
30341453,NCT01142726,one-to-one,1
30352054,NCT02415595,one-to-one,5
30352894,NCT02268214,one-to-one,23
30352894,NCT02268214,one-to-one,23
30354399,NCT00887588,one-to-one,2
30354562,NCT02148679,one-to-one,10
30354996,NCT00794885,one-to-one,17
30364428,NCT02411539,one-to-one,7
30369290,NCT01090362,one-to-one,0
30369290,NCT01090362,one-to-one,0
30370691,NCT01691508,one-to-one,0
30372582,NCT00794885,one-to-one,0
30384842,NCT01969149,one-to-one,5
30406948,NCT02105961,one-to-one,1
30415602,NCT01730534,one-to-one,416
30418098,NCT00716079,one-to-one,0
30418098,NCT00716079,one-to-one,0
30418098,NCT00716079,one-to-one,0
30424793,NCT03331822,one-to-one,1
30427997,NCT00391872,one-to-one,6
30427997,NCT00391872,one-to-one,6
30442284,NCT00530894,one-to-one,6
30453972,NCT00292552,one-to-one,6
30463565,NCT00542503,one-to-one,1
30484084,NCT01583244,one-to-one,0
30487231,NCT02597127,one-to-one,5
30487231,NCT02597127,one-to-one,5
30497641,NCT00047437,one-to-one,3
30540355,NCT01732822,one-to-one,3
30562068,NCT00699998,one-to-one,1
30562068,NCT00699998,one-to-one,1
30571206,NCT00638794,one-to-one,1
30571235,NCT00000620,one-to-one,2
30571235,NCT00000620,one-to-one,2
30571333,NCT00327691,one-to-one,1
30571333,NCT00327691,one-to-one,1
30571697,NCT02354040,one-to-one,0
30571697,NCT02354040,one-to-one,0
30572070,NCT01689077,one-to-one,0
30572070,NCT01689077,one-to-one,0
30573030,NCT01732822,one-to-one,1
30580852,NCT01090362,one-to-one,1
30580852,NCT01090362,one-to-one,1
30586364,NCT01505114,one-to-one,1
30586692,NCT02104947,one-to-one,2
30586694,NCT01743001,one-to-one,7
30586699,NCT03226262,one-to-one,14
30586700,NCT01962545,one-to-one,9
30586700,NCT01962545,one-to-one,9
30586721,NCT00491036,one-to-one,15
30586721,NCT00491036,one-to-one,15
30586732,NCT02480062,one-to-one,6
30586740,NCT01090362,one-to-one,6
30586740,NCT01090362,one-to-one,6
30590387,NCT00000542,one-to-one,0
30590387,NCT00000542,one-to-one,0
30590387,NCT00000542,one-to-one,0
30590564,NCT00153101,one-to-one,0
30590833,NCT01768572,one-to-one,8
30592662,NCT02321618,one-to-one,4
30593271,NCT01239693,one-to-one,1
30593271,NCT00945698,one-to-one,1
30602354,NCT01949948,one-to-one,1
30602354,NCT01949948,one-to-one,1
30602354,NCT01949948,one-to-one,1
30602434,NCT02526732,one-to-one,0
30618929,NCT03376269,one-to-one,0
30618929,NCT03376269,one-to-one,0
30624586,NCT00794885,one-to-one,1
30624674,NCT00970866,one-to-one,2
30629202,NCT00970866,one-to-one,1
30629202,NCT01239693,one-to-one,1
30658632,NCT01239693,one-to-one,2
30678753,NCT01174550,one-to-one,4
30678753,NCT01174550,one-to-one,4
30688974,NCT02586415,one-to-one,1
30688974,NCT02586415,one-to-one,1
30688974,NCT02586415,one-to-one,1
30701343,NCT01507662,one-to-one,1
30712364,NCT01174550,one-to-one,4
30712364,NCT01174550,one-to-one,4
30721937,NCT00970866,one-to-one,2
30726184,NCT02586415,one-to-one,5
30726184,NCT02586415,one-to-one,5
30726184,NCT02586415,one-to-one,5
30727840,NCT02586415,one-to-one,2
30727840,NCT02586415,one-to-one,2
30727840,NCT02586415,one-to-one,2
30732551,NCT02077582,one-to-one,0
30732551,NCT02077582,one-to-one,0
30732551,NCT02077582,one-to-one,0
30734042,NCT02586415,one-to-one,1
30734042,NCT02586415,one-to-one,1
30734042,NCT02586415,one-to-one,1
30735466,NCT02586415,one-to-one,6
30735466,NCT02586415,one-to-one,6
30735466,NCT02586415,one-to-one,6
30740640,NCT00700856,one-to-one,1
30740640,NCT00700856,one-to-one,1
30753625,NCT00970866,one-to-one,1
30756302,NCT01828567,one-to-one,0
30756462,NCT02268214,one-to-one,0
30756462,NCT02268214,one-to-one,0
30758702,NCT02348723,one-to-one,0
30758702,NCT02348723,one-to-one,0
30770539,NCT00970866,one-to-one,2
30790095,NCT02109666,one-to-one,3
30798410,NCT00560859,one-to-one,1
30798410,NCT00560859,one-to-one,1
30817099,NCT01718483,one-to-one,0
30817099,NCT01718509,one-to-one,0
30819356,NCT01174550,one-to-one,0
30819356,NCT01174550,one-to-one,0
30832656,NCT01709045,one-to-one,0
30832656,NCT01208025,one-to-one,0
30832656,NCT01208025,one-to-one,0
30851727,NCT00133718,one-to-one,0
30852966,NCT01840072,one-to-one,2
30852966,NCT01840072,one-to-one,2
30852966,NCT01840072,one-to-one,2
30857410,NCT00000620,one-to-one,0
30857410,NCT00000620,one-to-one,0
30865794,NCT01404312,one-to-one,30
30882238,NCT01730534,one-to-one,38
30882239,NCT01730534,one-to-one,20
30890109,NCT00226096,one-to-one,1
30890109,NCT00716079,one-to-one,1
30890109,NCT00716079,one-to-one,1
30890109,NCT00226096,one-to-one,1
30890109,NCT00716079,one-to-one,1
30890109,NCT00226096,one-to-one,1
30897531,NCT01208025,one-to-one,3
30897531,NCT01208025,one-to-one,3
30906106,NCT00000542,one-to-one,0
30906106,NCT00000542,one-to-one,0
30906106,NCT00000542,one-to-one,0
30915467,NCT00970866,one-to-one,0
30919899,NCT00153101,one-to-one,3
30922297,NCT02471963,one-to-one,2
30932783,NCT02586415,one-to-one,1
30932783,NCT02586415,one-to-one,1
30932783,NCT02586415,one-to-one,1
30935391,NCT00292552,one-to-one,2
30935737,NCT01405976,one-to-one,4
30935737,NCT01405976,one-to-one,4
30935737,NCT01405976,one-to-one,4
30937600,NCT00924651,one-to-one,2
