"nct_id","pmid","reference_type"
"NCT01880346",26903303,"one-to-one"
"NCT01881776",24257398,"one-to-one"
"NCT01888172",28437597,"one-to-one"
"NCT01886547",24693532,"one-to-one"
"NCT01883778",24657227,"one-to-one"
"NCT01882556",24401159,"one-to-one"
"NCT01884571",29308669,"one-to-one"
"NCT01883115",25644488,"one-to-one"
"NCT01881828",26624824,"one-to-one"
"NCT01887080",27743855,"one-to-one"
"NCT01887015",27771739,"one-to-one"
"NCT01887015",24138710,"one-to-one"
"NCT03263182",30021547,"one-to-one"
"NCT03263585",30623268,"one-to-one"
"NCT03264612",29350276,"one-to-one"
"NCT03264963",30032464,"one-to-one"
"NCT01182428",28796809,"one-to-one"
"NCT01189461",25187694,"one-to-one"
"NCT01180608",29951977,"one-to-one"
"NCT01182441",26627989,"one-to-one"
"NCT01188694",28686823,"one-to-one"
"NCT01180647",25703440,"one-to-one"
"NCT01180556",27156182,"one-to-one"
"NCT01181206",25379844,"one-to-one"
"NCT01181206",22587425,"one-to-one"
"NCT01186783",21638157,"one-to-one"
"NCT01180894",24797376,"one-to-one"
"NCT01189162",24619945,"one-to-one"
"NCT01187134",29753321,"one-to-one"
"NCT01180400",24507016,"one-to-one"
"NCT01189292",25563879,"one-to-one"
"NCT01189292",24015953,"one-to-one"
"NCT01181531",25904755,"one-to-one"
"NCT01181531",25873267,"one-to-one"
"NCT01186198",23369084,"one-to-one"
"NCT01184781",28554656,"one-to-one"
"NCT01186926",22043118,"one-to-one"
"NCT01187407",27685842,"one-to-one"
"NCT01187407",27035159,"one-to-one"
"NCT01182844",26509793,"one-to-one"
"NCT01182844",22872030,"one-to-one"
"NCT01186445",30340532,"one-to-one"
"NCT01184443",30038658,"one-to-one"
"NCT01185587",24703920,"one-to-one"
"NCT01185821",27380540,"one-to-one"
"NCT01184625",28829792,"one-to-one"
"NCT01184625",23941324,"one-to-one"
"NCT01184625",23861241,"one-to-one"
"NCT01185938",25523533,"one-to-one"
"NCT01185938",25440809,"one-to-one"
"NCT01185938",24076283,"one-to-one"
"NCT01187784",22588377,"one-to-one"
"NCT01189669",21270384,"one-to-one"
"NCT01183975",25165055,"one-to-one"
"NCT01184170",26376348,"one-to-one"
"NCT01184170",25555214,"one-to-one"
"NCT01184560",25280441,"one-to-one"
"NCT01184560",24411757,"one-to-one"
"NCT01184560",24262967,"one-to-one"
"NCT01184560",23061407,"one-to-one"
"NCT01186341",23800144,"one-to-one"
"NCT01188291",23777553,"one-to-one"
"NCT01187498",23448285,"one-to-one"
"NCT01187498",22092152,"one-to-one"
"NCT01181466",22374920,"one-to-one"
"NCT01188421",28700791,"one-to-one"
"NCT01188811",28680916,"one-to-one"
"NCT01186523",26193059,"one-to-one"
"NCT01186523",26122282,"one-to-one"
"NCT01186523",23592678,"one-to-one"
"NCT01181830",24984823,"one-to-one"
"NCT01187823",27099761,"one-to-one"
"NCT01188148",24103632,"one-to-one"
"NCT01188148",23870798,"one-to-one"
"NCT01188148",23826157,"one-to-one"
"NCT01180231",28865109,"one-to-one"
"NCT01182064",22743380,"one-to-one"
"NCT01185340",27685842,"one-to-one"
"NCT01185340",27035159,"one-to-one"
"NCT01186328",24276047,"one-to-one"
"NCT01187667",23327295,"one-to-one"
"NCT01185899",28341306,"one-to-one"
"NCT01635244",26819292,"one-to-one"
"NCT01634464",26931143,"one-to-one"
"NCT01634464",26208217,"one-to-one"
"NCT01634464",26025336,"one-to-one"
"NCT01634464",26021978,"one-to-one"
"NCT01636258",24996961,"one-to-one"
"NCT01635205",25830642,"one-to-one"
"NCT01631747",30262148,"one-to-one"
"NCT01631747",26708836,"one-to-one"
"NCT01630031",24433324,"one-to-one"
"NCT01631344",29643158,"one-to-one"
"NCT01631344",29587572,"one-to-one"
"NCT01631344",28142364,"one-to-one"
"NCT01636661",25413621,"one-to-one"
"NCT01635699",26163849,"one-to-one"
"NCT01631253",24630293,"one-to-one"
"NCT01632475",28341525,"one-to-one"
"NCT01639300",25392325,"one-to-one"
"NCT01632072",28717811,"one-to-one"
"NCT01638091",23041328,"one-to-one"
"NCT01633294",23090521,"one-to-one"
"NCT01635790",27842163,"one-to-one"
"NCT01638234",26569624,"one-to-one"
"NCT01632553",23849084,"one-to-one"
"NCT01639599",26152218,"one-to-one"
"NCT01636232",23876904,"one-to-one"
"NCT01639027",24299975,"one-to-one"
"NCT01637649",25234476,"one-to-one"
"NCT01634451",27473760,"one-to-one"
"NCT01634451",26944693,"one-to-one"
"NCT01635439",30122579,"one-to-one"
"NCT01637831",23386371,"one-to-one"
"NCT01630980",25076495,"one-to-one"
"NCT01630980",25074070,"one-to-one"
"NCT01633827",28409851,"one-to-one"
"NCT01633827",27634790,"one-to-one"
"NCT01631500",25928131,"one-to-one"
"NCT01631500",24980440,"one-to-one"
"NCT01631500",24200100,"one-to-one"
"NCT01631149",23452344,"one-to-one"
"NCT01633762",26562532,"one-to-one"
"NCT01635361",28776320,"one-to-one"
"NCT01635361",26647412,"one-to-one"
"NCT01635361",24289059,"one-to-one"
"NCT01636856",25950418,"one-to-one"
"NCT01631006",27167210,"one-to-one"
"NCT01632813",27245833,"one-to-one"
"NCT01637818",24169195,"one-to-one"
"NCT01632371",28683939,"one-to-one"
"NCT01331252",22197012,"one-to-one"
"NCT01332175",30100576,"one-to-one"
"NCT01332175",28548301,"one-to-one"
"NCT01332175",27452767,"one-to-one"
"NCT01332175",23723343,"one-to-one"
"NCT01339858",29588126,"one-to-one"
"NCT01336075",30285795,"one-to-one"
"NCT01335464",30729456,"one-to-one"
"NCT01335464",30176872,"one-to-one"
"NCT01335464",28526798,"one-to-one"
"NCT01335464",28388260,"one-to-one"
"NCT01335464",28039616,"one-to-one"
"NCT01335464",27672117,"one-to-one"
"NCT01335464",26400368,"one-to-one"
"NCT01335464",24836310,"one-to-one"
"NCT01335464",24834811,"one-to-one"
"NCT01336348",22440491,"one-to-one"
"NCT01335477",30729456,"one-to-one"
"NCT01335477",30176872,"one-to-one"
"NCT01335477",28526798,"one-to-one"
"NCT01335477",28388260,"one-to-one"
"NCT01335477",28039616,"one-to-one"
"NCT01335477",27672117,"one-to-one"
"NCT01335477",26400368,"one-to-one"
"NCT01335477",24836310,"one-to-one"
"NCT01335477",24834811,"one-to-one"
"NCT01331304",28188565,"one-to-one"
"NCT01331304",26845265,"one-to-one"
"NCT01331304",26845264,"one-to-one"
"NCT01331304",25514063,"one-to-one"
"NCT01339676",22362918,"one-to-one"
"NCT01332045",23222363,"one-to-one"
"NCT01330381",27891230,"one-to-one"
"NCT01330381",25239590,"one-to-one"
"NCT01338480",29523129,"one-to-one"
"NCT01338480",29187226,"one-to-one"
"NCT01335490",28732501,"one-to-one"
"NCT01335490",26395578,"one-to-one"
"NCT01335490",25525828,"one-to-one"
"NCT01334645",24662448,"one-to-one"
"NCT01331707",28445871,"one-to-one"
"NCT01331707",27264217,"one-to-one"
"NCT01331707",24183564,"one-to-one"
"NCT01331707",22520520,"one-to-one"
"NCT01335672",24270505,"one-to-one"
"NCT01335308",27261549,"one-to-one"
"NCT01335308",25825539,"one-to-one"
"NCT01335308",22434735,"one-to-one"
"NCT01331902",23396491,"one-to-one"
"NCT01330485",24467807,"one-to-one"
"NCT01333215",21733483,"one-to-one"
"NCT01331564",29743026,"one-to-one"
"NCT01331564",28573669,"one-to-one"
"NCT01331564",28069560,"one-to-one"
"NCT01331564",25957183,"one-to-one"
"NCT01331564",25143156,"one-to-one"
"NCT01331174",21642511,"one-to-one"
"NCT01337713",27464321,"one-to-one"
"NCT01338454",23023559,"one-to-one"
"NCT01335087",30928393,"one-to-one"
"NCT01335087",28419383,"one-to-one"
"NCT01335087",26930634,"one-to-one"
"NCT01335087",25879807,"one-to-one"
"NCT01335087",25573410,"one-to-one"
"NCT01335087",23843147,"one-to-one"
"NCT01338077",24024757,"one-to-one"
"NCT01339325",21910897,"one-to-one"
"NCT01332305",27288210,"one-to-one"
"NCT01332305",27067343,"one-to-one"
"NCT01332305",26788345,"one-to-one"
"NCT01332305",22664749,"one-to-one"
"NCT01339195",30333160,"one-to-one"
"NCT01339195",29643258,"one-to-one"
"NCT01339195",23999023,"one-to-one"
"NCT01339260",28285236,"one-to-one"
"NCT01330914",25640580,"one-to-one"
"NCT01330914",25603463,"one-to-one"
"NCT01332526",25935771,"one-to-one"
"NCT01330329",25778833,"one-to-one"
"NCT01333111",25261199,"one-to-one"
"NCT01336465",24814090,"one-to-one"
"NCT01330238",28645291,"one-to-one"
"NCT01330238",24588905,"one-to-one"
"NCT01333657",22023777,"one-to-one"
"NCT01339806",29878826,"one-to-one"
"NCT01339806",27603763,"one-to-one"
"NCT01335724",23964752,"one-to-one"
"NCT01330095",22507386,"one-to-one"
"NCT01334671",23410871,"one-to-one"
"NCT01334177",26928328,"one-to-one"
"NCT01338649",28241159,"one-to-one"
"NCT01338363",29149805,"one-to-one"
"NCT01338363",28562108,"one-to-one"
"NCT01334307",25853697,"one-to-one"
"NCT01334307",24429129,"one-to-one"
"NCT01336205",25112584,"one-to-one"
"NCT01335048",23428009,"one-to-one"
"NCT01332110",26230399,"one-to-one"
"NCT01339026",26317618,"one-to-one"
"NCT01332929",25274615,"one-to-one"
"NCT01331681",29785301,"one-to-one"
"NCT01331681",29051325,"one-to-one"
"NCT01331681",28006063,"one-to-one"
"NCT01334788",25424573,"one-to-one"
"NCT01334788",23392199,"one-to-one"
"NCT01333228",26972567,"one-to-one"
"NCT01339091",24897082,"one-to-one"
"NCT01332019",30181780,"one-to-one"
"NCT01332019",25073663,"one-to-one"
"NCT01336725",28506306,"one-to-one"
"NCT01336725",22901031,"one-to-one"
"NCT02409602",29102811,"one-to-one"
"NCT02402582",27110376,"one-to-one"
"NCT02406794",29890985,"one-to-one"
"NCT02407691",29566739,"one-to-one"
"NCT02402985",29982277,"one-to-one"
"NCT02402985",27765690,"one-to-one"
"NCT02401113",27999607,"one-to-one"
"NCT02407795",26829933,"one-to-one"
"NCT02402400",28150850,"one-to-one"
"NCT02407262",28093815,"one-to-one"
"NCT02409979",27207825,"one-to-one"
"NCT02400294",29189950,"one-to-one"
"NCT02409823",30234617,"one-to-one"
"NCT02409823",27021967,"one-to-one"
"NCT02402608",26864356,"one-to-one"
"NCT02400892",29368313,"one-to-one"
"NCT02406677",30620370,"one-to-one"
"NCT02404181",30579407,"one-to-one"
"NCT01087723",29225903,"one-to-one"
"NCT01087723",28273285,"one-to-one"
"NCT01087723",27287251,"one-to-one"
"NCT01087723",27165710,"one-to-one"
"NCT01087723",26995053,"one-to-one"
"NCT01087723",26056249,"one-to-one"
"NCT01087723",25572507,"one-to-one"
"NCT01087723",24268209,"one-to-one"
"NCT01087723",24171490,"one-to-one"
"NCT01081275",29668401,"one-to-one"
"NCT01081275",29668399,"one-to-one"
"NCT01084070",23807124,"one-to-one"
"NCT01083329",30482933,"one-to-one"
"NCT01083329",23884778,"one-to-one"
"NCT01081210",21810825,"one-to-one"
"NCT01085071",26856215,"one-to-one"
"NCT01085071",21194419,"one-to-one"
"NCT01086800",24918372,"one-to-one"
"NCT01087372",22566312,"one-to-one"
"NCT01080859",23996244,"one-to-one"
"NCT01082744",29373333,"one-to-one"
"NCT01080027",24811754,"one-to-one"
"NCT01086228",29484580,"one-to-one"
"NCT01086228",28726115,"one-to-one"
"NCT01086228",26821583,"one-to-one"
"NCT01081145",26871297,"one-to-one"
"NCT01083563",27586634,"one-to-one"
"NCT01083563",21884592,"one-to-one"
"NCT01088880",26337145,"one-to-one"
"NCT01081314",26062135,"one-to-one"
"NCT01089712",25572505,"one-to-one"
"NCT01089712",25060372,"one-to-one"
"NCT01080846",22769055,"one-to-one"
"NCT01080716",27146000,"one-to-one"
"NCT01085604",25862508,"one-to-one"
"NCT01082640",26894653,"one-to-one"
"NCT01084889",26781262,"one-to-one"
"NCT01081392",27331367,"one-to-one"
"NCT01082107",20977257,"one-to-one"
"NCT01084239",30354493,"one-to-one"
"NCT01084239",29138794,"one-to-one"
"NCT01084239",28923845,"one-to-one"
"NCT01084239",28487318,"one-to-one"
"NCT01084239",27006119,"one-to-one"
"NCT01084239",26762723,"one-to-one"
"NCT01084239",26476506,"one-to-one"
"NCT01084239",25819865,"one-to-one"
"NCT01084239",25710925,"one-to-one"
"NCT01084239",25125300,"one-to-one"
"NCT01084239",23685743,"one-to-one"
"NCT01084239",22830462,"one-to-one"
"NCT01084239",22424002,"one-to-one"
"NCT01082081",23972577,"one-to-one"
"NCT01085591",27432604,"one-to-one"
"NCT01080872",23996244,"one-to-one"
"NCT01080196",28716003,"one-to-one"
"NCT01085500",21865947,"one-to-one"
"NCT01084551",24055212,"one-to-one"
"NCT01088672",24876082,"one-to-one"
"NCT01086475",28138381,"one-to-one"
"NCT01086475",26770664,"one-to-one"
"NCT01088503",29895612,"one-to-one"
"NCT01088503",29437596,"one-to-one"
"NCT01088503",28947562,"one-to-one"
"NCT01088503",28538984,"one-to-one"
"NCT01088503",28153990,"one-to-one"
"NCT01088503",27792656,"one-to-one"
"NCT01088503",27789517,"one-to-one"
"NCT01088503",26811163,"one-to-one"
"NCT01088503",26680241,"one-to-one"
"NCT01088503",26386794,"one-to-one"
"NCT01088503",26093865,"one-to-one"
"NCT01088503",26038524,"one-to-one"
"NCT01088503",26025216,"one-to-one"
"NCT01088503",25995313,"one-to-one"
"NCT01088503",25515725,"one-to-one"
"NCT01088503",24510115,"one-to-one"
"NCT01088503",24486275,"one-to-one"
"NCT01088503",22093200,"one-to-one"
"NCT01081132",26506582,"one-to-one"
"NCT01085318",26559139,"one-to-one"
"NCT01085318",24625687,"one-to-one"
"NCT01084590",30215279,"one-to-one"
"NCT01084590",25748634,"one-to-one"
"NCT01084590",23816490,"one-to-one"
"NCT01087086",26197243,"one-to-one"
"NCT01087086",25641909,"one-to-one"
"NCT01087086",24762259,"one-to-one"
"NCT01087086",24567125,"one-to-one"
"NCT01087086",26417268,"one-to-one"
"NCT01087086",24314875,"one-to-one"
"NCT01087086",24249967,"one-to-one"
"NCT01087086",23406163,"one-to-one"
"NCT01087086",21519726,"one-to-one"
"NCT01089543",23957383,"one-to-one"
"NCT01085747",25590182,"one-to-one"
"NCT01086722",28560524,"one-to-one"
"NCT01080300",24149930,"one-to-one"
"NCT01083407",22497915,"one-to-one"
"NCT01086839",27267518,"one-to-one"
"NCT01082367",29685813,"one-to-one"
"NCT01089218",21396214,"one-to-one"
"NCT03488459",30305761,"one-to-one"
"NCT00731120",24424707,"one-to-one"
"NCT00731497",21463508,"one-to-one"
"NCT00731497",19688036,"one-to-one"
"NCT00733603",22503015,"one-to-one"
"NCT00732979",21412143,"one-to-one"
"NCT00732979",19825186,"one-to-one"
"NCT00735397",29574701,"one-to-one"
"NCT00735397",25823975,"one-to-one"
"NCT00735397",24867391,"one-to-one"
"NCT00737243",23032625,"one-to-one"
"NCT00739739",22818144,"one-to-one"
"NCT00731783",22198793,"one-to-one"
"NCT00738920",29702118,"one-to-one"
"NCT00738920",22846389,"one-to-one"
"NCT00730483",22722717,"one-to-one"
"NCT00738036",24284855,"one-to-one"
"NCT00739765",28743198,"one-to-one"
"NCT00739765",28376282,"one-to-one"
"NCT00739765",26439430,"one-to-one"
"NCT00739765",26115532,"one-to-one"
"NCT00739765",25677355,"one-to-one"
"NCT00739765",22759936,"one-to-one"
"NCT00734760",20031889,"one-to-one"
"NCT00732472",23276660,"one-to-one"
"NCT00734968",23611930,"one-to-one"
"NCT00731094",26844197,"one-to-one"
"NCT00731094",24398076,"one-to-one"
"NCT00734227",24402314,"one-to-one"
"NCT00734227",23007280,"one-to-one"
"NCT00737334",20661680,"one-to-one"
"NCT00730015",25312449,"one-to-one"
"NCT00730015",21830967,"one-to-one"
"NCT00736346",27777612,"one-to-one"
"NCT00734825",22633722,"one-to-one"
"NCT00733876",23036928,"one-to-one"
"NCT00733876",25018910,"one-to-one"
"NCT00733772",20826632,"one-to-one"
"NCT00733044",22633033,"one-to-one"
"NCT00733044",19210767,"one-to-one"
"NCT00735007",20433746,"one-to-one"
"NCT00731822",22267687,"one-to-one"
"NCT00737789",23451806,"one-to-one"
"NCT00730691",24341301,"one-to-one"
"NCT00737815",21159786,"one-to-one"
"NCT00733343",27592224,"one-to-one"
"NCT00733343",26888594,"one-to-one"
"NCT00733343",26323938,"one-to-one"
"NCT00737620",25770987,"one-to-one"
"NCT00735527",21275979,"one-to-one"
"NCT00730184",19856249,"one-to-one"
"NCT00739167",23644386,"one-to-one"
"NCT00735709",27780334,"one-to-one"
"NCT00735709",22901346,"one-to-one"
"NCT00733057",19895780,"one-to-one"
"NCT00730509",19277125,"one-to-one"
"NCT00732797",25986639,"one-to-one"
"NCT00732797",22674920,"one-to-one"
"NCT00732797",20098640,"one-to-one"
"NCT00739479",25833773,"one-to-one"
"NCT00739479",23979787,"one-to-one"
"NCT00731627",26181941,"one-to-one"
"NCT00733525",21415046,"one-to-one"
"NCT00731692",29560379,"one-to-one"
"NCT00731692",26827074,"one-to-one"
"NCT00731692",19847907,"one-to-one"
"NCT00738179",30268694,"one-to-one"
"NCT00738179",28743190,"one-to-one"
"NCT00738179",27571048,"one-to-one"
"NCT00738179",25669180,"one-to-one"
"NCT00738179",24293768,"one-to-one"
"NCT00736983",23525574,"one-to-one"
"NCT00731679",24697851,"one-to-one"
"NCT00731679",21208106,"one-to-one"
"NCT00731510",19793859,"one-to-one"
"NCT00735813",23417891,"one-to-one"
"NCT00731185",19289710,"one-to-one"
"NCT00735371",21421179,"one-to-one"
"NCT00739856",20633428,"one-to-one"
"NCT00734942",22135716,"one-to-one"
"NCT00737100",25819269,"one-to-one"
"NCT00737100",25188297,"one-to-one"
"NCT00732316",21715313,"one-to-one"
"NCT00731003",22301931,"one-to-one"
"NCT00732212",28167214,"one-to-one"
"NCT00735358",19559427,"one-to-one"
"NCT00730548",23073567,"one-to-one"
"NCT00822172",22615190,"one-to-one"
"NCT00820625",28687670,"one-to-one"
"NCT00827632",24156617,"one-to-one"
"NCT00827632",20664386,"one-to-one"
"NCT00829361",22968466,"one-to-one"
"NCT00829361",19430275,"one-to-one"
"NCT00824122",22327873,"one-to-one"
"NCT00820027",24156640,"one-to-one"
"NCT00824200",28029383,"one-to-one"
"NCT00820222",25605838,"one-to-one"
"NCT00821418",23215916,"one-to-one"
"NCT00821860",24942631,"one-to-one"
"NCT00826085",25144817,"one-to-one"
"NCT00824005",25136078,"one-to-one"
"NCT00824005",22447880,"one-to-one"
"NCT00829257",22568828,"one-to-one"
"NCT00822809",26049121,"one-to-one"
"NCT00821821",24135530,"one-to-one"
"NCT00828087",30114230,"one-to-one"
"NCT00828087",27702766,"one-to-one"
"NCT00828087",26520230,"one-to-one"
"NCT00828087",25042419,"one-to-one"
"NCT00828087",24867891,"one-to-one"
"NCT00828087",24332423,"one-to-one"
"NCT00828087",22951305,"one-to-one"
"NCT00828087",22115622,"one-to-one"
"NCT00828581",28365033,"one-to-one"
"NCT00820781",25957003,"one-to-one"
"NCT00827957",24188226,"one-to-one"
"NCT00829322",24778393,"one-to-one"
"NCT00826774",22082239,"one-to-one"
"NCT00826774",20573639,"one-to-one"
"NCT00822068",21636820,"one-to-one"
"NCT00827242",26452447,"one-to-one"
"NCT00827242",26299520,"one-to-one"
"NCT00827242",21871706,"one-to-one"
"NCT00825292",21971929,"one-to-one"
"NCT00822692",20346539,"one-to-one"
"NCT00822536",26364288,"one-to-one"
"NCT00822536",23433461,"one-to-one"
"NCT00821964",28114604,"one-to-one"
"NCT00823056",23602437,"one-to-one"
"NCT00824772",23557865,"one-to-one"
"NCT00824291",27009044,"one-to-one"
"NCT00824291",26709542,"one-to-one"
"NCT00824291",26644956,"one-to-one"
"NCT00824291",25758058,"one-to-one"
"NCT00824291",25012446,"one-to-one"
"NCT00824291",24583567,"one-to-one"
"NCT00824291",24571916,"one-to-one"
"NCT00821119",21262883,"one-to-one"
"NCT00827593",23404824,"one-to-one"
"NCT00825708",20521875,"one-to-one"
"NCT00820924",23667487,"one-to-one"
"NCT00820924",22476856,"one-to-one"
"NCT00824382",26316741,"one-to-one"
"NCT00825175",20075148,"one-to-one"
"NCT00820833",24637965,"one-to-one"
"NCT00827944",25146918,"one-to-one"
"NCT00823485",23636409,"one-to-one"
"NCT00825032",19567487,"one-to-one"
"NCT00827788",19829124,"one-to-one"
"NCT00829660",28917545,"one-to-one"
"NCT00826631",20814413,"one-to-one"
"NCT00828204",21999176,"one-to-one"
"NCT00828880",20615252,"one-to-one"
"NCT00820859",23059151,"one-to-one"
"NCT00828750",23896965,"one-to-one"
"NCT01472666",25833983,"one-to-one"
"NCT01471314",23578775,"one-to-one"
"NCT01471275",29808092,"one-to-one"
"NCT01473446",26203353,"one-to-one"
"NCT01474616",22176583,"one-to-one"
"NCT01474122",27163986,"one-to-one"
"NCT01470703",29791822,"one-to-one"
"NCT01470703",24718643,"one-to-one"
"NCT01470703",24447458,"one-to-one"
"NCT01470703",23907497,"one-to-one"
"NCT01471041",24833247,"one-to-one"
"NCT01476540",28238701,"one-to-one"
"NCT01476540",23473846,"one-to-one"
"NCT01478984",26796390,"one-to-one"
"NCT01475357",25962930,"one-to-one"
"NCT01473550",26543906,"one-to-one"
"NCT01472835",24524866,"one-to-one"
"NCT01470729",29922574,"one-to-one"
"NCT01470729",25773989,"one-to-one"
"NCT01477554",29902983,"one-to-one"
"NCT01477554",28319122,"one-to-one"
"NCT01477554",25409895,"one-to-one"
"NCT01473433",27322478,"one-to-one"
"NCT01470820",22802603,"one-to-one"
"NCT01479933",24975273,"one-to-one"
"NCT01473615",28252881,"one-to-one"
"NCT01479270",22840413,"one-to-one"
"NCT01473381",29608461,"one-to-one"
"NCT01473381",26693034,"one-to-one"
"NCT01473381",26039688,"one-to-one"
"NCT01473381",25500685,"one-to-one"
"NCT01475591",28464364,"one-to-one"
"NCT01475591",27707686,"one-to-one"
"NCT01472549",26844840,"one-to-one"
"NCT01474629",22992437,"one-to-one"
"NCT01472211",26609168,"one-to-one"
"NCT01475669",30462259,"one-to-one"
"NCT01475669",27317703,"one-to-one"
"NCT01470469",28165762,"one-to-one"
